ID,1,2,3,4
0,0.968038273007039,0.03438037522573356,0.20510173340633708,0.20433815912673692
10,0.2965566370431636,0.6950121507034394,0.025726577093682867,0.29521611895504507
14,0.8205563479187632,0.04133550919561968,0.5619361334068047,0.15012417706429315
15,0.8003695883630219,0.2475671444629487,0.002876522817046423,0.43312514189783546
40,0.9422942266813175,0.45800237593852744,0.5434852975351805,0.14193642120836436
42,0.11015677597406459,0.4888273599017494,0.7089729532517478,0.04164911119316628
47,0.33582277720946385,0.9793738548078694,0.013502815181116734,0.9112059048886382
1,0.6484218846218679,0.4620519146696077,0.6730132862347437,0.7058029056216812
17,0.09719220881043178,0.38739269565458057,0.8723950179411378,0.7987272563321782
19,0.9517751548827813,0.8545713402653116,0.8680178842450353,0.18269862814443394
26,0.17522443213896532,0.8209175935536867,0.8138120097499795,0.6247314778727725
27,0.39333196979436535,0.22234849574933668,0.28577905811933335,0.7278796698941037
28,0.1670509056817927,0.16504556577361806,0.7676818216275764,0.6772035390123585
36,0.2624084197810851,0.2082956804177798,0.9173867426318019,0.04063689036190621
41,0.9307685972958027,0.6731703577921776,0.12698001848292528,0.8197682769871121
54,0.6369988081572917,0.8378117986075916,0.9608430007893407,0.8144187401553409
2,0.882396263899637,0.8730004359978513,0.744638144259388,0.5096888804852219
44,0.2759694278216368,0.4834295706001728,0.01819651725985416,0.5972528928314735
61,0.09463195411671432,0.9614812198446827,0.8893189018257557,0.30054633731070346
3,0.5043021910959915,0.7473525415696112,0.1372112435425059,0.4541291532952557
8,0.6330899639329078,0.7676209851017013,0.9955721123910519,0.9103262591754256
59,0.10797008601495683,0.7149779919428989,0.8427049233646429,0.10949466013529607
4,0.8388584862636077,0.24443176894103247,0.24107254183863958,0.15994279464525052
51,0.18103642010736853,0.41591620742379565,0.09873417070874613,0.5574149844482698
5,0.7341077870835968,0.5746841655937421,0.7730970268356759,0.7234627959299497
9,0.626791975527486,0.3058963745891403,0.01078172393742638,0.8891348136346613
13,0.8021871250781193,0.9162198999902974,0.8207183358182452,0.050476242572629504
56,0.573004168210121,0.9071872042584632,0.39967789048348545,0.7357714966906767
57,0.5974797581131243,0.3613162842564128,0.9516447895347657,0.2923650340439674
6,0.5159944561769173,0.8238184306151624,0.5432560631598126,0.23913841962602878
7,0.6373786133614763,0.9652805246119277,0.3900337018912904,0.8904343329078392
30,0.9278688133185242,0.43949597171197086,0.45148865217807466,0.3576402844673363
20,0.7652556580955464,0.830114450706852,0.9831362065710469,0.20086483171859093
37,0.9988341590387074,0.7890122897017172,0.8789767071683069,0.01711024004236228
45,0.7251614936779491,0.5307211548411216,0.4980611144101037,0.24066228140117218
32,0.5618629366780654,0.8051959018500413,0.24204761661129004,0.4389586762234924
29,0.7025523331297105,0.23850393614720522,0.42634578557239355,0.7235964567024302
11,0.6189324147755656,0.982516924883837,0.41534503276347945,0.7406911987041517
12,0.8857759558282026,0.3580290202711699,0.4155663101964685,0.8539994264748358
33,0.9914841897066711,0.6587872954651621,0.8326330663291771,0.022154361418615265
16,0.5585795670069486,0.661918345175524,0.7356112102216582,0.12011353669902258
24,0.9424214182186146,0.38025298267493435,0.24820620758194134,0.42764966053866804
34,0.07886865058956394,0.7835878826072539,0.20350920799156524,0.15761158743309
38,0.5934111198932087,0.6630800603161454,0.8738282415459624,0.31929091391726827
43,0.31554173749061754,0.9129397574536663,0.24103668488122,0.028193448988175662
50,0.6022921389161012,0.3940027485835982,0.6534050058128316,0.5255906670457872
52,0.993390753027626,0.8291298068180519,0.40177418234328144,0.35228392042224066
18,0.6323113871173633,0.6336346191210009,0.6137953724540725,0.09347606998516933
55,0.9441890350531221,0.6095736225537765,0.526241524522159,0.8085875315465684
22,0.12398169464045627,0.13118959470621405,0.38502560784168605,0.2387691452301779
25,0.8588507989325196,0.6173950614525231,0.8674775972147554,0.6951108229908874
31,0.5316199039663366,0.3134048535365833,0.03395120246476757,0.991982880351823
21,0.3742866533832786,0.7180846120505636,0.5947597964109558,0.07292328844705498
23,0.1923838945614369,0.23071365148307765,0.8709719636177368,0.9504499053225864
35,0.46076473106264904,0.7684375828934803,0.1988183358621467,0.16028488628229032
60,0.4047385164011109,0.5072032561620958,0.6403367189590188,0.8571930792998447
49,0.6798861689551648,0.775150842496372,0.39693322099898287,0.8040201440133639
39,0.9500854609605148,0.058751572963281595,0.07870193994957264,0.9437213915671628
58,0.02107695204273341,0.45698368566509573,0.6668760575208932,0.8201956641998075
46,0.35727882727659654,0.009644992651188566,0.728132088068783,0.23709114065141323
53,0.8749814267204783,0.38458693251756115,0.031423498836100405,0.9785128144784293
48,0.20991365972396203,0.8619946306966767,0.9310824834081936,0.5879965110783324
